batting_team,bowling_team,venue,gender,runs_y,result_first_innings
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Oval Invincibles,Birmingham Phoenix,Edgbaston,male,172,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Welsh Fire,Trent Rockets,Sophia Gardens,male,139,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Northern Superchargers,Southern Brave,The Ageas Bowl,male,128,0
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
Oval Invincibles,Trent Rockets,The Kia Oval,male,125,1
