batting_team,bowling_team,venue,gender,current_score,balls_bowled,balls_left,wickets_left,crr,runs_remaining
Welsh Fire,Northern Superchargers,Headingley,male,67,46,54,9,7.28,106
Welsh Fire,Northern Superchargers,Headingley,male,68,47,53,9,7.23,105
Welsh Fire,Northern Superchargers,Headingley,male,68,48,52,9,7.08,105
Welsh Fire,Northern Superchargers,Headingley,male,74,49,51,9,7.55,99
Welsh Fire,Northern Superchargers,Headingley,male,75,50,50,9,7.5,98
Welsh Fire,Northern Superchargers,Headingley,male,75,51,49,9,7.35,98
Welsh Fire,Northern Superchargers,Headingley,male,75,52,48,9,7.21,98
Welsh Fire,Northern Superchargers,Headingley,male,75,53,47,9,7.08,98
Welsh Fire,Northern Superchargers,Headingley,male,76,54,46,9,7.04,97
Welsh Fire,Northern Superchargers,Headingley,male,78,55,45,9,7.09,95
Welsh Fire,Northern Superchargers,Headingley,male,79,56,44,9,7.05,94
Welsh Fire,Northern Superchargers,Headingley,male,80,57,43,9,7.02,93
Welsh Fire,Northern Superchargers,Headingley,male,82,58,42,9,7.07,91
Welsh Fire,Northern Superchargers,Headingley,male,86,59,41,9,7.29,87
Welsh Fire,Northern Superchargers,Headingley,male,90,60,40,9,7.5,83
Welsh Fire,Northern Superchargers,Headingley,male,91,61,39,9,7.46,82
Welsh Fire,Northern Superchargers,Headingley,male,92,62,38,9,7.42,81
Welsh Fire,Northern Superchargers,Headingley,male,93,63,37,9,7.38,80
Welsh Fire,Northern Superchargers,Headingley,male,93,64,36,8,7.27,80
Welsh Fire,Northern Superchargers,Headingley,male,93,65,35,8,7.15,80
Welsh Fire,Northern Superchargers,Headingley,male,94,66,34,8,7.12,79
Welsh Fire,Northern Superchargers,Headingley,male,95,66,34,8,7.2,78
Welsh Fire,Northern Superchargers,Headingley,male,96,67,33,8,7.16,77
Welsh Fire,Northern Superchargers,Headingley,male,96,68,32,8,7.06,77
Welsh Fire,Northern Superchargers,Headingley,male,96,69,31,8,6.96,77
Welsh Fire,Northern Superchargers,Headingley,male,99,70,30,8,7.07,74
Welsh Fire,Northern Superchargers,Headingley,male,99,71,29,8,6.97,74
Welsh Fire,Northern Superchargers,Headingley,male,103,71,29,8,7.25,70
Welsh Fire,Northern Superchargers,Headingley,male,107,72,28,8,7.43,66
Welsh Fire,Northern Superchargers,Headingley,male,107,73,27,7,7.33,66
Welsh Fire,Northern Superchargers,Headingley,male,108,74,26,7,7.3,65
Welsh Fire,Northern Superchargers,Headingley,male,109,75,25,7,7.27,64
Welsh Fire,Northern Superchargers,Headingley,male,110,76,24,7,7.24,63
Welsh Fire,Northern Superchargers,Headingley,male,110,77,23,7,7.14,63
Welsh Fire,Northern Superchargers,Headingley,male,116,78,22,7,7.44,57
Welsh Fire,Northern Superchargers,Headingley,male,117,79,21,7,7.41,56
Welsh Fire,Northern Superchargers,Headingley,male,123,80,20,7,7.69,50
Welsh Fire,Northern Superchargers,Headingley,male,124,81,19,7,7.65,49
Welsh Fire,Northern Superchargers,Headingley,male,126,82,18,7,7.68,47
Welsh Fire,Northern Superchargers,Headingley,male,130,83,17,7,7.83,43
Welsh Fire,Northern Superchargers,Headingley,male,131,84,16,7,7.8,42
Welsh Fire,Northern Superchargers,Headingley,male,131,85,15,7,7.71,42
Welsh Fire,Northern Superchargers,Headingley,male,137,86,14,7,7.97,36
Welsh Fire,Northern Superchargers,Headingley,male,139,87,13,7,7.99,34
Welsh Fire,Northern Superchargers,Headingley,male,143,88,12,7,8.12,30
Welsh Fire,Northern Superchargers,Headingley,male,143,89,11,6,8.03,30
Welsh Fire,Northern Superchargers,Headingley,male,144,90,10,6,8.0,29
Welsh Fire,Northern Superchargers,Headingley,male,144,91,9,6,7.91,29
Welsh Fire,Northern Superchargers,Headingley,male,145,92,8,6,7.88,28
Welsh Fire,Northern Superchargers,Headingley,male,149,93,7,6,8.01,24
Welsh Fire,Northern Superchargers,Headingley,male,150,94,6,6,7.98,23
Welsh Fire,Northern Superchargers,Headingley,male,151,95,5,6,7.95,22
Welsh Fire,Northern Superchargers,Headingley,male,152,96,4,6,7.92,21
Welsh Fire,Northern Superchargers,Headingley,male,160,97,3,6,8.25,13
Welsh Fire,Northern Superchargers,Headingley,male,162,98,2,6,8.27,11
Welsh Fire,Northern Superchargers,Headingley,male,163,99,1,6,8.23,10
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,0,1,99,10,0.0,87
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,4,2,98,10,10.0,83
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,5,3,97,10,8.33,82
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,6,4,96,10,7.5,81
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,6,5,95,10,6.0,81
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,7,6,94,10,5.83,80
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,8,7,93,10,5.71,79
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,9,8,92,10,5.62,78
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,9,9,91,9,5.0,78
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,9,10,90,9,4.5,78
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,9,11,89,9,4.09,78
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,13,12,88,9,5.42,74
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,13,11,89,9,5.91,74
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,17,12,88,9,7.08,70
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,18,13,87,9,6.92,69
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,18,14,86,9,6.43,69
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,19,15,85,9,6.33,68
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,21,16,84,9,6.56,66
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,21,17,83,8,6.18,66
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,21,18,82,8,5.83,66
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,21,19,81,8,5.53,66
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,25,20,80,8,6.25,62
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,27,21,79,8,6.43,60
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,28,22,78,8,6.36,59
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,29,23,77,8,6.3,58
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,29,24,76,8,6.04,58
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,33,25,75,8,6.6,54
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,33,26,74,7,6.35,54
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,34,27,73,7,6.3,53
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,35,28,72,7,6.25,52
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,35,29,71,7,6.03,52
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,35,30,70,7,5.83,52
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,36,31,69,7,5.81,51
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,37,32,68,7,5.78,50
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,38,33,67,7,5.76,49
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,39,34,66,7,5.74,48
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,39,35,65,7,5.57,48
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,40,36,64,7,5.56,47
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,41,37,63,7,5.54,46
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,42,38,62,7,5.53,45
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,43,39,61,7,5.51,44
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,43,40,60,7,5.38,44
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,47,41,59,7,5.73,40
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,47,42,58,7,5.6,40
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,48,43,57,7,5.58,39
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,50,44,56,7,5.68,37
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,51,45,55,7,5.67,36
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,53,46,54,7,5.76,34
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,53,47,53,7,5.64,34
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,53,48,52,7,5.52,34
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,55,49,51,7,5.61,32
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,56,50,50,7,5.6,31
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,57,51,49,7,5.59,30
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,58,52,48,7,5.58,29
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,58,53,47,7,5.47,29
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,58,54,46,6,5.37,29
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,62,55,45,6,5.64,25
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,64,56,44,6,5.71,23
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,66,57,43,6,5.79,21
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,67,58,42,6,5.78,20
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,67,59,41,5,5.68,20
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,67,60,40,5,5.58,20
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,68,61,39,5,5.57,19
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,69,61,39,5,5.66,18
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,69,62,38,5,5.56,18
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,69,63,37,5,5.48,18
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,69,64,36,5,5.39,18
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,69,65,35,5,5.31,18
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,70,66,34,5,5.3,17
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,72,67,33,5,5.37,15
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,74,68,32,5,5.44,13
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,76,69,31,5,5.51,11
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,76,70,30,5,5.43,11
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,77,71,29,5,5.42,10
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,79,72,28,5,5.49,8
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,80,73,27,5,5.48,7
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,80,74,26,4,5.41,7
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,80,75,25,4,5.33,7
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,80,76,24,3,5.26,7
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,81,77,23,3,5.26,6
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,81,78,22,3,5.19,6
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,82,79,21,3,5.19,5
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,83,80,20,3,5.19,4
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,81,19,3,5.37,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,81,19,2,5.37,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,82,18,2,5.3,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,83,17,1,5.24,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,84,16,0,5.18,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,1,1,99,10,5.0,131
Northern Superchargers,Trent Rockets,Trent Bridge,male,2,2,98,10,5.0,130
Northern Superchargers,Trent Rockets,Trent Bridge,male,2,3,97,10,3.33,130
Northern Superchargers,Trent Rockets,Trent Bridge,male,3,4,96,10,3.75,129
Northern Superchargers,Trent Rockets,Trent Bridge,male,4,5,95,10,4.0,128
Northern Superchargers,Trent Rockets,Trent Bridge,male,5,6,94,10,4.17,127
Northern Superchargers,Trent Rockets,Trent Bridge,male,6,6,94,10,5.0,126
Northern Superchargers,Trent Rockets,Trent Bridge,male,6,7,93,9,4.29,126
Northern Superchargers,Trent Rockets,Trent Bridge,male,7,8,92,9,4.38,125
Northern Superchargers,Trent Rockets,Trent Bridge,male,7,9,91,9,3.89,125
Northern Superchargers,Trent Rockets,Trent Bridge,male,7,10,90,9,3.5,125
Northern Superchargers,Trent Rockets,Trent Bridge,male,11,11,89,9,5.0,121
Northern Superchargers,Trent Rockets,Trent Bridge,male,12,12,88,9,5.0,120
Northern Superchargers,Trent Rockets,Trent Bridge,male,13,13,87,9,5.0,119
Northern Superchargers,Trent Rockets,Trent Bridge,male,13,14,86,9,4.64,119
Northern Superchargers,Trent Rockets,Trent Bridge,male,13,15,85,9,4.33,119
Northern Superchargers,Trent Rockets,Trent Bridge,male,17,16,84,9,5.31,115
Northern Superchargers,Trent Rockets,Trent Bridge,male,17,17,83,8,5.0,115
Northern Superchargers,Trent Rockets,Trent Bridge,male,17,18,82,8,4.72,115
Northern Superchargers,Trent Rockets,Trent Bridge,male,17,19,81,8,4.47,115
Northern Superchargers,Trent Rockets,Trent Bridge,male,18,20,80,8,4.5,114
Northern Superchargers,Trent Rockets,Trent Bridge,male,19,21,79,8,4.52,113
Northern Superchargers,Trent Rockets,Trent Bridge,male,19,22,78,8,4.32,113
Northern Superchargers,Trent Rockets,Trent Bridge,male,20,23,77,8,4.35,112
Northern Superchargers,Trent Rockets,Trent Bridge,male,20,24,76,8,4.17,112
Northern Superchargers,Trent Rockets,Trent Bridge,male,20,25,75,8,4.0,112
Northern Superchargers,Trent Rockets,Trent Bridge,male,21,26,74,8,4.04,111
Northern Superchargers,Trent Rockets,Trent Bridge,male,25,27,73,8,4.63,107
Northern Superchargers,Trent Rockets,Trent Bridge,male,26,26,74,8,5.0,106
Northern Superchargers,Trent Rockets,Trent Bridge,male,27,27,73,8,5.0,105
Northern Superchargers,Trent Rockets,Trent Bridge,male,28,28,72,8,5.0,104
Northern Superchargers,Trent Rockets,Trent Bridge,male,28,29,71,8,4.83,104
Northern Superchargers,Trent Rockets,Trent Bridge,male,29,30,70,8,4.83,103
Northern Superchargers,Trent Rockets,Trent Bridge,male,33,31,69,8,5.32,99
Northern Superchargers,Trent Rockets,Trent Bridge,male,37,32,68,8,5.78,95
Northern Superchargers,Trent Rockets,Trent Bridge,male,38,33,67,8,5.76,94
Northern Superchargers,Trent Rockets,Trent Bridge,male,38,34,66,7,5.59,94
Northern Superchargers,Trent Rockets,Trent Bridge,male,38,35,65,7,5.43,94
Northern Superchargers,Trent Rockets,Trent Bridge,male,38,36,64,7,5.28,94
Northern Superchargers,Trent Rockets,Trent Bridge,male,39,37,63,7,5.27,93
Northern Superchargers,Trent Rockets,Trent Bridge,male,40,38,62,7,5.26,92
Northern Superchargers,Trent Rockets,Trent Bridge,male,41,39,61,7,5.26,91
Northern Superchargers,Trent Rockets,Trent Bridge,male,42,40,60,7,5.25,90
Northern Superchargers,Trent Rockets,Trent Bridge,male,43,41,59,7,5.24,89
Northern Superchargers,Trent Rockets,Trent Bridge,male,44,42,58,7,5.24,88
Northern Superchargers,Trent Rockets,Trent Bridge,male,45,43,57,7,5.23,87
Northern Superchargers,Trent Rockets,Trent Bridge,male,46,44,56,7,5.23,86
Northern Superchargers,Trent Rockets,Trent Bridge,male,46,45,55,7,5.11,86
Northern Superchargers,Trent Rockets,Trent Bridge,male,49,46,54,7,5.33,83
Northern Superchargers,Trent Rockets,Trent Bridge,male,50,47,53,7,5.32,82
Northern Superchargers,Trent Rockets,Trent Bridge,male,50,48,52,7,5.21,82
Northern Superchargers,Trent Rockets,Trent Bridge,male,51,49,51,7,5.2,81
Northern Superchargers,Trent Rockets,Trent Bridge,male,54,50,50,7,5.4,78
Northern Superchargers,Trent Rockets,Trent Bridge,male,55,51,49,7,5.39,77
Northern Superchargers,Trent Rockets,Trent Bridge,male,56,52,48,7,5.38,76
Northern Superchargers,Trent Rockets,Trent Bridge,male,56,51,49,7,5.49,76
Northern Superchargers,Trent Rockets,Trent Bridge,male,57,52,48,7,5.48,75
Northern Superchargers,Trent Rockets,Trent Bridge,male,58,53,47,7,5.47,74
Northern Superchargers,Trent Rockets,Trent Bridge,male,62,54,46,7,5.74,70
Northern Superchargers,Trent Rockets,Trent Bridge,male,62,55,45,7,5.64,70
Northern Superchargers,Trent Rockets,Trent Bridge,male,66,56,44,7,5.89,66
Northern Superchargers,Trent Rockets,Trent Bridge,male,66,57,43,7,5.79,66
Northern Superchargers,Trent Rockets,Trent Bridge,male,70,58,42,7,6.03,62
Northern Superchargers,Trent Rockets,Trent Bridge,male,70,59,41,7,5.93,62
Northern Superchargers,Trent Rockets,Trent Bridge,male,74,60,40,7,6.17,58
Northern Superchargers,Trent Rockets,Trent Bridge,male,76,61,39,7,6.23,56
Northern Superchargers,Trent Rockets,Trent Bridge,male,80,62,38,7,6.45,52
Northern Superchargers,Trent Rockets,Trent Bridge,male,82,63,37,7,6.51,50
Northern Superchargers,Trent Rockets,Trent Bridge,male,83,64,36,7,6.48,49
Northern Superchargers,Trent Rockets,Trent Bridge,male,87,65,35,7,6.69,45
Northern Superchargers,Trent Rockets,Trent Bridge,male,88,66,34,7,6.67,44
Northern Superchargers,Trent Rockets,Trent Bridge,male,89,67,33,7,6.64,43
Northern Superchargers,Trent Rockets,Trent Bridge,male,89,68,32,7,6.54,43
Northern Superchargers,Trent Rockets,Trent Bridge,male,90,69,31,7,6.52,42
Northern Superchargers,Trent Rockets,Trent Bridge,male,94,70,30,7,6.71,38
Northern Superchargers,Trent Rockets,Trent Bridge,male,95,71,29,7,6.69,37
Northern Superchargers,Trent Rockets,Trent Bridge,male,95,72,28,7,6.6,37
Northern Superchargers,Trent Rockets,Trent Bridge,male,99,73,27,7,6.78,33
Northern Superchargers,Trent Rockets,Trent Bridge,male,99,74,26,6,6.69,33
Northern Superchargers,Trent Rockets,Trent Bridge,male,99,75,25,6,6.6,33
Northern Superchargers,Trent Rockets,Trent Bridge,male,100,76,24,6,6.58,32
Northern Superchargers,Trent Rockets,Trent Bridge,male,101,77,23,6,6.56,31
Northern Superchargers,Trent Rockets,Trent Bridge,male,102,78,22,6,6.54,30
Northern Superchargers,Trent Rockets,Trent Bridge,male,102,79,21,6,6.46,30
Northern Superchargers,Trent Rockets,Trent Bridge,male,102,80,20,6,6.38,30
Northern Superchargers,Trent Rockets,Trent Bridge,male,103,81,19,6,6.36,29
Northern Superchargers,Trent Rockets,Trent Bridge,male,107,82,18,6,6.52,25
Northern Superchargers,Trent Rockets,Trent Bridge,male,107,83,17,5,6.45,25
Northern Superchargers,Trent Rockets,Trent Bridge,male,108,84,16,5,6.43,24
Northern Superchargers,Trent Rockets,Trent Bridge,male,109,85,15,5,6.41,23
Northern Superchargers,Trent Rockets,Trent Bridge,male,109,86,14,4,6.34,23
Northern Superchargers,Trent Rockets,Trent Bridge,male,109,86,14,3,6.34,23
Northern Superchargers,Trent Rockets,Trent Bridge,male,109,87,13,2,6.26,23
Northern Superchargers,Trent Rockets,Trent Bridge,male,110,88,12,2,6.25,22
Northern Superchargers,Trent Rockets,Trent Bridge,male,111,89,11,2,6.24,21
Northern Superchargers,Trent Rockets,Trent Bridge,male,113,90,10,2,6.28,19
Northern Superchargers,Trent Rockets,Trent Bridge,male,114,91,9,2,6.26,18
Northern Superchargers,Trent Rockets,Trent Bridge,male,118,92,8,2,6.41,14
Northern Superchargers,Trent Rockets,Trent Bridge,male,120,93,7,2,6.45,12
Northern Superchargers,Trent Rockets,Trent Bridge,male,121,94,6,2,6.44,11
Northern Superchargers,Trent Rockets,Trent Bridge,male,122,95,5,2,6.42,10
Northern Superchargers,Trent Rockets,Trent Bridge,male,123,96,4,2,6.41,9
Northern Superchargers,Trent Rockets,Trent Bridge,male,124,96,4,2,6.46,8
Northern Superchargers,Trent Rockets,Trent Bridge,male,124,97,3,1,6.39,8
Northern Superchargers,Trent Rockets,Trent Bridge,male,127,98,2,1,6.48,5
Northern Superchargers,Trent Rockets,Trent Bridge,male,131,99,1,1,6.62,1
Welsh Fire,Southern Brave,Sophia Gardens,male,0,1,99,10,0.0,165
Welsh Fire,Southern Brave,Sophia Gardens,male,6,2,98,10,15.0,159
Welsh Fire,Southern Brave,Sophia Gardens,male,12,3,97,10,20.0,153
Welsh Fire,Southern Brave,Sophia Gardens,male,16,4,96,10,20.0,149
Welsh Fire,Southern Brave,Sophia Gardens,male,16,5,95,10,16.0,149
Welsh Fire,Southern Brave,Sophia Gardens,male,16,6,94,10,13.33,149
Welsh Fire,Southern Brave,Sophia Gardens,male,16,7,93,10,11.43,149
Welsh Fire,Southern Brave,Sophia Gardens,male,16,8,92,10,10.0,149
Welsh Fire,Southern Brave,Sophia Gardens,male,17,9,91,10,9.44,148
Welsh Fire,Southern Brave,Sophia Gardens,male,18,10,90,10,9.0,147
