batting_team,bowling_team,venue,gender,runs_left,balls_left,wickets_left,target_runs,crr,rrr,result
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,113,63,7,170,7.7,8.97,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,112,62,7,170,7.63,9.03,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,112,64,7,170,8.06,8.75,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,112,63,7,170,7.84,8.89,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,111,62,7,170,7.76,8.95,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,110,61,7,170,7.69,9.02,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,110,60,7,170,7.5,9.17,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,110,59,7,170,7.32,9.32,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,109,58,7,170,7.26,9.4,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,108,57,7,170,7.21,9.47,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,108,56,6,170,7.05,9.64,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,107,55,6,170,7.0,9.73,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,107,54,6,170,6.85,9.91,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,107,54,6,170,6.85,9.91,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,106,53,6,170,6.81,10.0,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,106,52,6,170,6.67,10.19,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,105,51,6,170,6.63,10.29,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,104,50,6,170,6.6,10.4,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,102,49,6,170,6.67,10.41,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,102,49,6,170,6.67,10.41,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,102,48,6,170,6.54,10.62,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,102,47,5,170,6.42,10.85,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,101,46,5,170,6.39,10.98,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,100,45,5,170,6.36,11.11,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,96,44,5,170,6.61,10.91,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,95,43,5,170,6.58,11.05,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,94,42,5,170,6.55,11.19,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,94,41,5,170,6.44,11.46,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,92,40,5,170,6.5,11.5,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,86,39,5,170,6.89,11.03,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,85,38,5,170,6.85,11.18,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,81,37,5,170,7.06,10.95,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,80,36,5,170,7.03,11.11,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,79,35,5,170,7.0,11.29,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,79,34,5,170,6.89,11.62,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,79,34,5,170,6.89,11.62,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,79,33,4,170,6.79,11.97,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,78,32,4,170,6.76,12.19,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,78,31,4,170,6.67,12.58,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,77,30,4,170,6.64,12.83,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,76,29,4,170,6.62,13.1,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,75,29,4,170,6.69,12.93,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,75,28,4,170,6.6,13.39,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,75,27,4,170,6.51,13.89,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,75,26,4,170,6.42,14.42,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,74,25,4,170,6.4,14.8,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,74,24,4,170,6.32,15.42,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,73,23,4,170,6.3,15.87,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,72,22,4,170,6.28,16.36,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,72,21,4,170,6.2,17.14,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,69,20,4,170,6.31,17.25,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,68,19,4,170,6.3,17.89,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,68,18,4,170,6.22,18.89,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,67,17,4,170,6.2,19.71,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,65,16,4,170,6.25,20.31,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,61,15,4,170,6.41,20.33,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,61,14,4,170,6.34,21.79,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,60,14,4,170,6.4,21.43,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,59,13,4,170,6.38,22.69,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,58,12,4,170,6.36,24.17,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,57,11,4,170,6.35,25.91,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,56,10,4,170,6.33,28.0,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,56,9,4,170,6.26,31.11,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,56,9,3,170,6.26,31.11,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,56,8,2,170,6.2,35.0,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,54,7,2,170,6.24,38.57,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,50,6,2,170,6.38,41.67,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,50,5,2,170,6.32,50.0,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,48,4,2,170,6.35,60.0,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,47,3,2,170,6.34,78.33,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,41,2,2,170,6.58,102.5,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,39,1,2,170,6.62,195.0,0
Northern Superchargers,Manchester Originals,Headingley,male,205,99,10,209,20.0,10.35,0
Northern Superchargers,Manchester Originals,Headingley,male,204,98,10,209,12.5,10.41,0
Northern Superchargers,Manchester Originals,Headingley,male,200,97,10,209,15.0,10.31,0
Northern Superchargers,Manchester Originals,Headingley,male,200,96,10,209,11.25,10.42,0
Northern Superchargers,Manchester Originals,Headingley,male,199,95,10,209,10.0,10.47,0
Northern Superchargers,Manchester Originals,Headingley,male,198,94,10,209,9.17,10.53,0
Northern Superchargers,Manchester Originals,Headingley,male,194,93,10,209,10.71,10.43,0
Northern Superchargers,Manchester Originals,Headingley,male,188,92,10,209,13.12,10.22,0
Northern Superchargers,Manchester Originals,Headingley,male,188,91,10,209,11.67,10.33,0
Northern Superchargers,Manchester Originals,Headingley,male,188,90,10,209,10.5,10.44,0
Northern Superchargers,Manchester Originals,Headingley,male,188,89,10,209,9.55,10.56,0
Northern Superchargers,Manchester Originals,Headingley,male,188,88,10,209,8.75,10.68,0
Northern Superchargers,Manchester Originals,Headingley,male,188,87,9,209,8.08,10.8,0
Northern Superchargers,Manchester Originals,Headingley,male,188,86,9,209,7.5,10.93,0
Northern Superchargers,Manchester Originals,Headingley,male,187,85,9,209,7.33,11.0,0
Northern Superchargers,Manchester Originals,Headingley,male,187,84,9,209,6.88,11.13,0
Northern Superchargers,Manchester Originals,Headingley,male,181,84,9,209,8.75,10.77,0
Northern Superchargers,Manchester Originals,Headingley,male,177,83,9,209,9.41,10.66,0
Northern Superchargers,Manchester Originals,Headingley,male,176,82,9,209,9.17,10.73,0
Northern Superchargers,Manchester Originals,Headingley,male,174,81,9,209,9.21,10.74,0
Northern Superchargers,Manchester Originals,Headingley,male,170,80,9,209,9.75,10.62,0
Northern Superchargers,Manchester Originals,Headingley,male,169,79,9,209,9.52,10.7,0
Northern Superchargers,Manchester Originals,Headingley,male,169,78,9,209,9.09,10.83,0
Northern Superchargers,Manchester Originals,Headingley,male,165,77,9,209,9.57,10.71,0
Northern Superchargers,Manchester Originals,Headingley,male,161,76,9,209,10.0,10.59,0
Northern Superchargers,Manchester Originals,Headingley,male,160,75,9,209,9.8,10.67,0
Northern Superchargers,Manchester Originals,Headingley,male,159,74,9,209,9.62,10.74,0
Northern Superchargers,Manchester Originals,Headingley,male,158,73,9,209,9.44,10.82,0
Northern Superchargers,Manchester Originals,Headingley,male,156,72,9,209,9.46,10.83,0
Northern Superchargers,Manchester Originals,Headingley,male,152,71,9,209,9.83,10.7,0
Northern Superchargers,Manchester Originals,Headingley,male,146,70,9,209,10.5,10.43,0
Northern Superchargers,Manchester Originals,Headingley,male,144,69,9,209,10.48,10.43,0
Northern Superchargers,Manchester Originals,Headingley,male,143,69,9,209,10.65,10.36,0
Northern Superchargers,Manchester Originals,Headingley,male,142,68,9,209,10.47,10.44,0
Northern Superchargers,Manchester Originals,Headingley,male,141,67,9,209,10.3,10.52,0
Northern Superchargers,Manchester Originals,Headingley,male,140,66,9,209,10.15,10.61,0
Northern Superchargers,Manchester Originals,Headingley,male,138,65,9,209,10.14,10.62,0
Northern Superchargers,Manchester Originals,Headingley,male,137,64,9,209,10.0,10.7,0
Northern Superchargers,Manchester Originals,Headingley,male,136,64,9,209,10.14,10.62,0
Northern Superchargers,Manchester Originals,Headingley,male,135,63,9,209,10.0,10.71,0
Northern Superchargers,Manchester Originals,Headingley,male,134,62,9,209,9.87,10.81,0
Northern Superchargers,Manchester Originals,Headingley,male,134,61,9,209,9.62,10.98,0
Northern Superchargers,Manchester Originals,Headingley,male,133,60,9,209,9.5,11.08,0
Northern Superchargers,Manchester Originals,Headingley,male,133,59,8,209,9.27,11.27,0
Northern Superchargers,Manchester Originals,Headingley,male,133,58,7,209,9.05,11.47,0
Northern Superchargers,Manchester Originals,Headingley,male,132,57,7,209,8.95,11.58,0
Northern Superchargers,Manchester Originals,Headingley,male,131,56,7,209,8.86,11.7,0
Northern Superchargers,Manchester Originals,Headingley,male,127,55,7,209,9.11,11.55,0
Northern Superchargers,Manchester Originals,Headingley,male,127,54,7,209,8.91,11.76,0
Northern Superchargers,Manchester Originals,Headingley,male,123,53,7,209,9.15,11.6,0
Northern Superchargers,Manchester Originals,Headingley,male,122,52,7,209,9.06,11.73,0
Northern Superchargers,Manchester Originals,Headingley,male,118,51,7,209,9.29,11.57,0
Northern Superchargers,Manchester Originals,Headingley,male,114,50,7,209,9.5,11.4,0
Northern Superchargers,Manchester Originals,Headingley,male,113,49,7,209,9.41,11.53,0
Northern Superchargers,Manchester Originals,Headingley,male,113,49,7,209,9.41,11.53,0
Northern Superchargers,Manchester Originals,Headingley,male,112,48,7,209,9.33,11.67,0
Northern Superchargers,Manchester Originals,Headingley,male,112,47,6,209,9.15,11.91,0
Northern Superchargers,Manchester Originals,Headingley,male,111,46,6,209,9.07,12.07,0
Northern Superchargers,Manchester Originals,Headingley,male,111,45,6,209,8.91,12.33,0
Northern Superchargers,Manchester Originals,Headingley,male,107,44,6,209,9.11,12.16,0
Northern Superchargers,Manchester Originals,Headingley,male,105,43,6,209,9.12,12.21,0
Northern Superchargers,Manchester Originals,Headingley,male,99,42,6,209,9.48,11.79,0
Northern Superchargers,Manchester Originals,Headingley,male,98,41,6,209,9.41,11.95,0
Northern Superchargers,Manchester Originals,Headingley,male,97,40,6,209,9.33,12.12,0
Northern Superchargers,Manchester Originals,Headingley,male,96,39,6,209,9.26,12.31,0
Northern Superchargers,Manchester Originals,Headingley,male,96,38,6,209,9.11,12.63,0
Northern Superchargers,Manchester Originals,Headingley,male,96,37,6,209,8.97,12.97,0
Northern Superchargers,Manchester Originals,Headingley,male,95,36,6,209,8.91,13.19,0
Northern Superchargers,Manchester Originals,Headingley,male,94,35,6,209,8.85,13.43,0
Northern Superchargers,Manchester Originals,Headingley,male,91,34,6,209,8.94,13.38,0
Northern Superchargers,Manchester Originals,Headingley,male,91,33,6,209,8.81,13.79,0
Northern Superchargers,Manchester Originals,Headingley,male,91,32,5,209,8.68,14.22,0
Northern Superchargers,Manchester Originals,Headingley,male,90,31,5,209,8.62,14.52,0
Northern Superchargers,Manchester Originals,Headingley,male,86,30,5,209,8.79,14.33,0
Northern Superchargers,Manchester Originals,Headingley,male,85,29,5,209,8.73,14.66,0
Northern Superchargers,Manchester Originals,Headingley,male,84,28,5,209,8.68,15.0,0
Northern Superchargers,Manchester Originals,Headingley,male,83,27,5,209,8.63,15.37,0
Northern Superchargers,Manchester Originals,Headingley,male,77,26,5,209,8.92,14.81,0
Northern Superchargers,Manchester Originals,Headingley,male,75,25,5,209,8.93,15.0,0
Northern Superchargers,Manchester Originals,Headingley,male,74,24,5,209,8.88,15.42,0
Northern Superchargers,Manchester Originals,Headingley,male,74,23,5,209,8.77,16.09,0
Northern Superchargers,Manchester Originals,Headingley,male,73,22,5,209,8.72,16.59,0
Northern Superchargers,Manchester Originals,Headingley,male,71,21,5,209,8.73,16.9,0
Northern Superchargers,Manchester Originals,Headingley,male,65,20,5,209,9.0,16.25,0
Northern Superchargers,Manchester Originals,Headingley,male,64,19,5,209,8.95,16.84,0
Northern Superchargers,Manchester Originals,Headingley,male,63,18,5,209,8.9,17.5,0
Northern Superchargers,Manchester Originals,Headingley,male,62,17,5,209,8.86,18.24,0
Northern Superchargers,Manchester Originals,Headingley,male,58,16,5,209,8.99,18.12,0
Northern Superchargers,Manchester Originals,Headingley,male,52,15,5,209,9.24,17.33,0
Northern Superchargers,Manchester Originals,Headingley,male,51,14,5,209,9.19,18.21,0
Northern Superchargers,Manchester Originals,Headingley,male,49,13,5,209,9.2,18.85,0
Northern Superchargers,Manchester Originals,Headingley,male,48,12,5,209,9.15,20.0,0
Northern Superchargers,Manchester Originals,Headingley,male,47,11,5,209,9.1,21.36,0
Northern Superchargers,Manchester Originals,Headingley,male,46,14,5,209,9.48,16.43,0
Northern Superchargers,Manchester Originals,Headingley,male,40,13,5,209,9.71,15.38,0
Northern Superchargers,Manchester Originals,Headingley,male,38,12,5,209,9.72,15.83,0
Northern Superchargers,Manchester Originals,Headingley,male,37,11,5,209,9.66,16.82,0
Northern Superchargers,Manchester Originals,Headingley,male,37,10,4,209,9.56,18.5,0
Northern Superchargers,Manchester Originals,Headingley,male,36,9,4,209,9.51,20.0,0
Northern Superchargers,Manchester Originals,Headingley,male,34,9,4,209,9.62,18.89,0
Northern Superchargers,Manchester Originals,Headingley,male,34,8,4,209,9.51,21.25,0
Northern Superchargers,Manchester Originals,Headingley,male,34,7,4,209,9.41,24.29,0
Northern Superchargers,Manchester Originals,Headingley,male,33,6,4,209,9.36,27.5,0
Northern Superchargers,Manchester Originals,Headingley,male,33,5,3,209,9.26,33.0,0
Northern Superchargers,Manchester Originals,Headingley,male,33,4,3,209,9.17,41.25,0
Northern Superchargers,Manchester Originals,Headingley,male,31,3,3,209,9.18,51.67,0
Northern Superchargers,Manchester Originals,Headingley,male,30,2,3,209,9.13,75.0,0
Northern Superchargers,Manchester Originals,Headingley,male,26,1,3,209,9.24,130.0,0
Southern Brave,Welsh Fire,Sophia Gardens,male,130,99,10,130,0.0,6.57,1
Southern Brave,Welsh Fire,Sophia Gardens,male,126,98,10,130,10.0,6.43,1
Southern Brave,Welsh Fire,Sophia Gardens,male,125,97,10,130,8.33,6.44,1
Southern Brave,Welsh Fire,Sophia Gardens,male,121,96,10,130,11.25,6.3,1
Southern Brave,Welsh Fire,Sophia Gardens,male,120,95,10,130,10.0,6.32,1
Southern Brave,Welsh Fire,Sophia Gardens,male,120,94,10,130,8.33,6.38,1
Southern Brave,Welsh Fire,Sophia Gardens,male,116,94,10,130,11.67,6.17,1
Southern Brave,Welsh Fire,Sophia Gardens,male,115,93,10,130,10.71,6.18,1
Southern Brave,Welsh Fire,Sophia Gardens,male,114,92,10,130,10.0,6.2,1
Southern Brave,Welsh Fire,Sophia Gardens,male,114,91,10,130,8.89,6.26,1
Southern Brave,Welsh Fire,Sophia Gardens,male,112,90,10,130,9.0,6.22,1
Southern Brave,Welsh Fire,Sophia Gardens,male,108,89,10,130,10.0,6.07,1
Southern Brave,Welsh Fire,Sophia Gardens,male,104,88,10,130,10.83,5.91,1
Southern Brave,Welsh Fire,Sophia Gardens,male,100,87,10,130,11.54,5.75,1
Southern Brave,Welsh Fire,Sophia Gardens,male,96,86,10,130,12.14,5.58,1
Southern Brave,Welsh Fire,Sophia Gardens,male,96,85,10,130,11.33,5.65,1
Southern Brave,Welsh Fire,Sophia Gardens,male,96,84,10,130,10.62,5.71,1
Southern Brave,Welsh Fire,Sophia Gardens,male,96,83,10,130,10.0,5.78,1
Southern Brave,Welsh Fire,Sophia Gardens,male,95,82,10,130,9.72,5.79,1
Southern Brave,Welsh Fire,Sophia Gardens,male,95,81,10,130,9.21,5.86,1
Southern Brave,Welsh Fire,Sophia Gardens,male,95,80,10,130,8.75,5.94,1
Southern Brave,Welsh Fire,Sophia Gardens,male,95,79,10,130,8.33,6.01,1
Southern Brave,Welsh Fire,Sophia Gardens,male,93,78,10,130,8.41,5.96,1
Southern Brave,Welsh Fire,Sophia Gardens,male,92,77,10,130,8.26,5.97,1
Southern Brave,Welsh Fire,Sophia Gardens,male,92,76,10,130,7.92,6.05,1
Southern Brave,Welsh Fire,Sophia Gardens,male,90,75,10,130,8.0,6.0,1
Southern Brave,Welsh Fire,Sophia Gardens,male,90,74,10,130,7.69,6.08,1
Southern Brave,Welsh Fire,Sophia Gardens,male,90,73,10,130,7.41,6.16,1
Southern Brave,Welsh Fire,Sophia Gardens,male,89,72,10,130,7.32,6.18,1
Southern Brave,Welsh Fire,Sophia Gardens,male,89,71,10,130,7.07,6.27,1
Southern Brave,Welsh Fire,Sophia Gardens,male,88,70,10,130,7.0,6.29,1
Southern Brave,Welsh Fire,Sophia Gardens,male,86,69,10,130,7.1,6.23,1
Southern Brave,Welsh Fire,Sophia Gardens,male,85,69,10,130,7.26,6.16,1
Southern Brave,Welsh Fire,Sophia Gardens,male,84,68,10,130,7.19,6.18,1
Southern Brave,Welsh Fire,Sophia Gardens,male,83,67,10,130,7.12,6.19,1
Southern Brave,Welsh Fire,Sophia Gardens,male,79,66,10,130,7.5,5.98,1
Southern Brave,Welsh Fire,Sophia Gardens,male,79,65,10,130,7.29,6.08,1
Southern Brave,Welsh Fire,Sophia Gardens,male,78,64,10,130,7.22,6.09,1
Southern Brave,Welsh Fire,Sophia Gardens,male,74,64,10,130,7.78,5.78,1
Southern Brave,Welsh Fire,Sophia Gardens,male,74,63,10,130,7.57,5.87,1
Southern Brave,Welsh Fire,Sophia Gardens,male,74,62,10,130,7.37,5.97,1
Southern Brave,Welsh Fire,Sophia Gardens,male,73,61,10,130,7.31,5.98,1
Southern Brave,Welsh Fire,Sophia Gardens,male,72,60,10,130,7.25,6.0,1
Southern Brave,Welsh Fire,Sophia Gardens,male,72,59,10,130,7.07,6.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,71,58,10,130,7.02,6.12,1
Southern Brave,Welsh Fire,Sophia Gardens,male,71,57,10,130,6.86,6.23,1
Southern Brave,Welsh Fire,Sophia Gardens,male,65,56,10,130,7.39,5.8,1
Southern Brave,Welsh Fire,Sophia Gardens,male,59,55,10,130,7.89,5.36,1
Southern Brave,Welsh Fire,Sophia Gardens,male,58,54,10,130,7.83,5.37,1
Southern Brave,Welsh Fire,Sophia Gardens,male,57,53,10,130,7.77,5.38,1
Southern Brave,Welsh Fire,Sophia Gardens,male,53,52,10,130,8.02,5.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,52,51,10,130,7.96,5.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,51,50,10,130,7.9,5.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,51,49,10,130,7.75,5.2,1
Southern Brave,Welsh Fire,Sophia Gardens,male,50,49,10,130,7.84,5.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,49,48,10,130,7.79,5.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,48,47,10,130,7.74,5.11,1
Southern Brave,Welsh Fire,Sophia Gardens,male,47,46,10,130,7.69,5.11,1
Southern Brave,Welsh Fire,Sophia Gardens,male,46,45,10,130,7.64,5.11,1
Southern Brave,Welsh Fire,Sophia Gardens,male,45,44,10,130,7.59,5.11,1
Southern Brave,Welsh Fire,Sophia Gardens,male,44,44,10,130,7.68,5.0,1
Southern Brave,Welsh Fire,Sophia Gardens,male,40,43,10,130,7.89,4.65,1
Southern Brave,Welsh Fire,Sophia Gardens,male,38,42,10,130,7.93,4.52,1
Southern Brave,Welsh Fire,Sophia Gardens,male,37,41,10,130,7.88,4.51,1
Southern Brave,Welsh Fire,Sophia Gardens,male,36,40,10,130,7.83,4.5,1
Southern Brave,Welsh Fire,Sophia Gardens,male,32,39,10,130,8.03,4.1,1
Southern Brave,Welsh Fire,Sophia Gardens,male,32,38,10,130,7.9,4.21,1
Southern Brave,Welsh Fire,Sophia Gardens,male,28,37,10,130,8.1,3.78,1
Southern Brave,Welsh Fire,Sophia Gardens,male,24,36,10,130,8.28,3.33,1
Southern Brave,Welsh Fire,Sophia Gardens,male,20,35,10,130,8.46,2.86,1
Southern Brave,Welsh Fire,Sophia Gardens,male,20,34,10,130,8.33,2.94,1
Southern Brave,Welsh Fire,Sophia Gardens,male,19,33,10,130,8.28,2.88,1
